headline,category,source
"Dünya'nın iç çekirdeği şekil değiştirmiş olabilir, ne anlama geliyor?",Bilim,BBC Turkce
Dolunaylar bizim için neden bu kadar önemli?,Bilim,BBC Turkce
Kendi icatları nedeniyle ölen beş mucit,Bilim,BBC Turkce
Deepseek'in ötesi: Çin'in 10 yıllık yüksek teknoloji planı nasıl işledi?,Bilim,BBC Turkce
"Bill Gates 100 milyar dolardan fazla bağışladı, çocuklarına ne kalacak?",Bilim,BBC Turkce
4.5 milyar yaşındaki Bennu asteroitinde yaşamın yapı taşları bulundu,Bilim,BBC Turkce
DeepSeek'in arkasındaki dahi Liang Wenfeng kim?,Bilim,BBC Turkce
Gezegen dizilimi nedir ve ne zaman görülebilir?,Bilim,BBC Turkce
Gıda üretiminde fütürist bir yaklaşım: Yemek için yosun yetiştirmek,Bilim,BBC Turkce
Antarktika'da dev buz dağı adayla çarpışma yolunda: Penguenler ve foklar tehlike altına girebilir,Bilim,BBC Turkce
"Küresel ısınmayı 1,5C'de tutmak neden önemli?",Bilim,BBC Turkce
"Haftada iki saat egzersiz, kalp hastalıklarından ölüm riskini ne kadar azaltıyor?",Bilim,BBC Turkce
"NASA, Güneş'e en yakın noktaya ulaşarak tarihe geçti",Bilim,BBC Turkce
Hayvanlar neden birbirine hediye verir?,Bilim,BBC Turkce
Mars ya da Ay'daki evlerimiz neye benzeyecek?,Bilim,BBC Turkce
Kız çocukları neden artık daha erken regl oluyor?,Bilim,BBC Turkce
Bronz Çağı insanları arasında esrarengiz şiddet: Bir grubun onlarca insanı öldürüp yediği keşfedildi,Bilim,BBC Turkce
Neandertaller olmasaydı 'soyumuz tükenebilirdi',Bilim,BBC Turkce
70 milyon yıllık sırrı aydınlatabilecek bir kuş fosili bulundu,Bilim,BBC Turkce
Uranüs'ü yanlış tanımışız: Gezegende ve uydularında yaşamı destekleyecek koşullar mevcut olabilir,Bilim,BBC Turkce
DANA fenomeni: Valencia'daki sele bağlanan hava olayı nedir?,Bilim,BBC Turkce
Üç milyar yıl önce Dünya'ya çarpan göktaşı okyanusların kaynamasına neden oldu,Bilim,BBC Turkce
Hücre Atlası: Cildin yaşlanmasını geciktirebilecek yeni bir yöntem keşfedildi,Bilim,BBC Turkce
Jüpiter'in uydusu Europa'da 'yaşamın izlerini' arayacak uzay aracı fırlatıldı,Bilim,BBC Turkce
Sağlıklı yaşam için ne kadar tuz kullanmalıyız?,Bilim,BBC Turkce
Cleveland Clinic araştırması: 'COVID-19 kalp krizi ve felç riskini üç yıl süreyle iki katına çıkarabilir',Bilim,BBC Turkce
"Nobel Ödülleri'nin mimarı olan mucit Alfred Nobel kim, servetini nasıl kazandı?",Bilim,BBC Turkce
Erken yaşta kanser vakalarında artış: ‘Halk sağlığı krizine dönüşmesi an meselesi’,Bilim,BBC Turkce
Nobel Fizik Ödülü 'Yapay Zeka'nın Babası' Geoffrey Hinton ve bilim insanı John Hopfield'e verildi,Bilim,BBC Turkce
Nobel Tıp Ödülü: mikroRNA çalışmaları için iki bilim insanına verildi,Bilim,BBC Turkce
Cinsel iktidarsızlık sorunu olan erkeklere keçi testisi naklederek servet sahibi olan 'doktor',Bilim,BBC Turkce
"Meyve sineğinin beyni, insanlardaki düşünme sürecine ışık tutuyor",Bilim,BBC Turkce
Alkol tüketmek ne kadar riskli?,Bilim,BBC Turkce
İsviçre ile İtalya arasındaki sınır 'birkaç metre kaydırılacak',Bilim,BBC Turkce
Çocuklar neden zamanı yetişkinlerden yavaş algılıyor?,Bilim,BBC Turkce
Dünya'nın geçici süreliğine 'bir tane daha Ay'ı olacak',Bilim,BBC Turkce
"Uyku felci nedir, neden olur, nasıl tedavi edilir?",Bilim,BBC Turkce
"Maymun çiçeği virüsü nedir, nasıl bulaşır, hastalığın tedavisi var mı?",Bilim,BBC Turkce
Bazı çocuklar neden yemek seçer?,Bilim,BBC Turkce
Uğur Şahin ve Özlem Türeci: Koronavirüs aşısını bulan bilim insanları,Bilim,BBC Turkce
"Dünya Alzheimer günü: Belirtileri neler, hangi tedaviler uygulanıyor?",Bilim,BBC Turkce
'Genetik hayaletler' araştırması Covid'in kaynağının yaban hayvanları olduğunu buldu,Bilim,BBC Turkce
Palmiye yağının alternatifi bulunmuş olabilir,Bilim,BBC Turkce
Uzayda astronotların bir günü nasıl geçiyor?,Bilim,BBC Turkce
Yuva arkadaşının hayatını kurtarmak için bacak ampute eden karıncalar,Bilim,BBC Turkce
İlk ticari uzay yürüyüşünü tamamlayan astronotlar geri döndü: Uzay görevlerinin insan sağlığı üzerindeki etkilerini araştıracaklar,Bilim,BBC Turkce
2023'teki sismik gizemin altından Grönland'daki mega tsunami çıktı,Bilim,BBC Turkce
Astronotlar ilk ticari uzay yürüyüşünü tamamladı: 'Dünya buradan mükemmel görünüyor',Bilim,BBC Turkce
Kendi kendilerini tedavi eden goriller yeni ilaçların ipucunu verebilir,Bilim,BBC Turkce
Dünyada ilk tam göz nakli yapılan hasta 'olağanüstü' ilerleme kaydetti,Bilim,BBC Turkce
AB İklim İzleme Servisi: 2024 yazı kaydedilen en sıcak yaz oldu,Bilim,BBC Turkce
Kaliteli uykunun sırrı ne?,Bilim,BBC Turkce
"İsviçre'de bulunan yöntem, asırlık çikolata üretiminde bir dönüm noktası mı olacak?",Bilim,BBC Turkce
Beyninizi güçlendirmenin sekiz yolu,Bilim,BBC Turkce
İngiltere'de doktorlardan çağrı: Çocukları elektronik sigaralardan koruyun,Bilim,BBC Turkce
"Batı Nil Virüsü nedir, belirtileri neler, tedavisi var mı?",Bilim,BBC Turkce
Oropouche virüsü nedir ve nasıl tedavi edilir?,Bilim,BBC Turkce
"Yapay zeka, insanlardan daha komik olabilir mi?",Bilim,BBC Turkce
"Süper Mavi Ay, Türkiye’de çarpıcı bir şekilde görüntüledi",Bilim,BBC Turkce
Mezopotamyalılar 4 bin yıl önce akşam yemeğinde ne yiyordu?,Bilim,BBC Turkce
İskoçya açıklarındaki adalar ‘Kartopu Dünya’nın gizemini çözebilir,Bilim,BBC Turkce
Derimizdeki mikroplar sağlığımız açısından nasıl bir rol oynuyor?,Bilim,BBC Turkce
Mars'ın kayalıklarının derinliklerinde sıvı su rezervuarı bulundu,Bilim,BBC Turkce
Yaşlı ağaçlar 'karbon yakalama yeteneklerini geliştirebiliyor',Bilim,BBC Turkce
Merkür retrosu bizi gerçekten etkiliyor mu?,Bilim,BBC Turkce
'Demans riskini artıran 14 sağlık sorunu tedavi edilirse vakaların yarıya yakını önlenebilir',Bilim,BBC Turkce
Brezilya kıyılarındaki köpekbalıklarında neden kokain çıktı?,Bilim,BBC Turkce
Kara deliğin içinde ne var?,Bilim,BBC Turkce
Neden Covid virüsüne yaz mevsiminde de yakalanıyoruz?,Bilim,BBC Turkce
Yapay plasenta: Prematüre bebekler için kurtarıcı mı?,Bilim,BBC Turkce
"'Süper model büyükanne': Farelerin yaşam süresini uzatan ilaç, insanlar için de umut verici görülüyor",Bilim,BBC Turkce
"Peru'da dünyadan soyutlanmış kabile, yaşadıkları ormanın dışında görüntülendi",Bilim,BBC Turkce
"Şimdiye kadarki 'en pahalı' dinozor fosili, açık artırmada 44,6 milyon dolara satıldı",Bilim,BBC Turkce
"Dışkı nakli, hastalıkların tedavisinde kullanılabilir mi?",Bilim,BBC Turkce
"Ayda keşfedilen mağara, insanların yerleşmesi için uygun şartları sağlayabilir",Bilim,BBC Turkce
"Narsisizm nedir, yaş ilerledikçe geriler mi?",Bilim,BBC Turkce
Göz yogası gözlük ihtiyacını geciktirebilir ya da ortadan kaldırabilir mi?,Bilim,BBC Turkce
Bir argümanın safsata olduğunu anlamanın 7 yolu,Bilim,BBC Turkce
Down sendromlu fosil  Neandertaller hakkında bize ne anlatıyor?,Bilim,BBC Turkce
Bağırsak sağlığı neden önemli ve nasıl iyileştirilebilir?,Bilim,BBC Turkce
İnsanlar neden öpüşmeye başladı?,Bilim,BBC Turkce
Ölürken beynimizde ne oluyor?,Bilim,BBC Turkce
Böcek fotoğrafları yarışmasının kazananı guguklu arılar oldu,Bilim,BBC Turkce
İlk kez bir çocuğun başına epilepsi cihazı yerleştirildi: 'Artık gelecek daha parlak',Bilim,BBC Turkce
Baypas ameliyatı: Yeni bir araştırmaya göre 'uzay fönü' kalp dokusunu yenileyebiliyor,Bilim,BBC Turkce
Türk bilim insanı Özden Baltekin İngiltere'de prestijli Longitude Ödülü'nü kazanan ekipte: 'Antibiyotik direncine karşı çığır açtılar',Bilim,BBC Turkce
"Yaz gündönümü nedir, en uzun gündüz ne zaman?",Bilim,BBC Turkce
"Ormanlara yasal haklar verilebilir mi, tüzel kişiliği olan ormanlar var mı?",Bilim,BBC Turkce
"Hayvanların bilinci var mı, yeni araştırmalar bu konuda ne söylüyor?",Bilim,BBC Turkce
Apple cihazlar için hangi yapay zeka yenilikleri tanıtıldı?,Bilim,BBC Turkce
"Güneş kremleri nasıl kullanılmalı, ne sıklıkta sürülmeli?",Bilim,BBC Turkce
"Dünya Çevre Günü: BM'den kömür, petrol ve doğal gaz reklamlarına yasak çağrısı",Bilim,BBC Turkce
Ebeveynlerin çocukların her an her ihtiyacına koşması doğru mu?,Bilim,BBC Turkce
"İngiltere, kişiye özel kanser aşısı denemelerine başlıyor",Bilim,BBC Turkce
"James Webb teleskobu, bilinen en eski ve en uzak galaksiyi keşfetti",Bilim,BBC Turkce
"İzlanda'da 2,5 kilometre uzunluğunda bir volkanik yarık oluştu",Bilim,BBC Turkce
Uzaya fırlatılan yeni bir uydu bulutların iklim değişikliğini nasıl etkilediğini ölçecek,Bilim,BBC Turkce
"İki ABD'li milyarder, denizaltıyla Titanik enkazına yolculuk planlıyor",Bilim,BBC Turkce
Sıtma ile mücadelede bir ilk: Genetiği değiştirilmiş sinekler Cibuti'de doğaya salındı,Bilim,BBC Turkce
"İnsan beyni neden zamanla küçülüyor, zekamıza ne oluyor?",Bilim,BBC Turkce
Zayıflama ilaçlarını bırakınca ne oluyor?,Bilim,BBC Turkce
"‘Elektrikli çimento’ nedir, yakın gelecekte kullanılabilir mi?",Bilim,BBC Turkce
Kuş gribi: İnekler arasında yayılan virüs insanlarda salgına yol açabilir mi?,Bilim,BBC Turkce
"Atalarımızın mamutları nasıl avladığının sırrı, Avusturya'daki bir şarap mahzeninde çözülmüş olabilir",Bilim,BBC Turkce
"1970'li yıllarda bir bilim kurgu yazarı, ChatGPT’nin gelişini nasıl tahmin etti?",Bilim,BBC Turkce
Bilim insanları antik 'hayat ağacı'nın gizemini çözdü,Bilim,BBC Turkce
"Beyin kanserine yakalanan onkologda, ilk kez uygulanan deneysel tedavinin birinci yılında tümöre rastlanmadı",Bilim,BBC Turkce
Ay'a adım atacak bir sonraki ülke hangisi olacak?,Bilim,BBC Turkce
'Hedonik açlık' nedir? Nasıl kaçınabiliriz?,Bilim,BBC Turkce
"AstraZeneca, Covid aşısını neden piyasadan çekti?",Bilim,BBC Turkce
BBC analizi: Okyanus sıcaklıkları geçen yıl boyunca her gün yeni bir rekor kırdı,Bilim,BBC Turkce
75 bin yıl öncesine ait bir Neandertal kadınının yüzü üç boyutlu olarak canlandırıldı,Bilim,BBC Turkce
Kuş gribi: 'Benzeri görülmemiş' salgın durdurulabilir mi?,Bilim,BBC Turkce
Denizin altındaki 'gürültülü' dünya: Balıklar nasıl iletişim kuruyor?,Bilim,BBC Turkce
Kişiye özel ilk cilt kanseri aşısı İngiltere'de test ediliyor: 'Heyecan verici',Bilim,BBC Turkce
"Sigara yasakları işe yarıyor mu, son 15 yılın verileri bize ne anlatıyor?",Bilim,BBC Turkce
Dubai'de sel: Afetin nedeni bulut tohumlama mı?,Bilim,BBC Turkce
"Yuri Gagarin, 63 yıl önce ilk insanlı uzay uçuşunu hangi şartlar altında gerçekleştirdi?",Bilim,BBC Turkce
Hollandalı araştırmacılar tek yumurta ikizlerinin nasıl oluştuğunu keşfetti: Organ nakli ve tüp bebek tedavisi için umut veriyor,Bilim,BBC Turkce
Migrene yeni tedavi umudu: Hap olarak alınacak ilaç İngiltere'de kullanıma sokuluyor,Bilim,BBC Turkce
"Atalarımızın köpekten önceki sadık dostu, soyu tükenmiş bir tilki türü olabilir",Bilim,BBC Turkce
'Tanrı parçacığı' teorisi ile bilinen Peter Higgs 94 yaşında öldü,Bilim,BBC Turkce
"Güneş tutulması, Kuzey Amerika'da gündüzü geceye çevirdi",Bilim,BBC Turkce
Güneş tutulması psikolojimizi nasıl etkiliyor?,Bilim,BBC Turkce
E-atık sorunu: Kampanya gruplarından 'çekmecedeki hazineler' için öneriler,Bilim,BBC Turkce
Derin deniz madenciliği yarışı neden hızlandı?,Bilim,BBC Turkce
Gelecek öngörüleriyle ünlenen fizikçi Michio Kaku'nun önümüzdeki yıllar için tahminleri neler?,Bilim,BBC Turkce
Nöroferritinopati: Vücutlarına hapsolan kız kardeşler için tedavi umudu,Bilim,BBC Turkce
Gordion antik kentini yöneten 'altın dokunuşlu' Kral Midas'ın gerçek kimliği,Bilim,BBC Turkce
"Down sendromu nedir, belirtileri nelerdir?",Bilim,BBC Turkce
Horlama ve uyku apnesi ilişkilere nasıl zarar veriyor?,Bilim,BBC Turkce
AIDS'te yeni tedavi umudu: HIV'i hücreden ayırma denemesi başarılı oldu,Bilim,BBC Turkce
2023 Dünya Hava Kalitesi Raporu: Türkiye'de havası en kirli kentler belli oldu,Bilim,BBC Turkce
Tek dilli aileler için iki dilli çocuk yetiştirmenin faydaları ve zorlukları neler?,Bilim,BBC Turkce
Space X'ten Starship açıklaması: En uzun ve başarılı test uçuşu sonrası roketle iletişim kesildi,Bilim,BBC Turkce
Balinalarda menopozun ömrü uzattığı tespit edildi,Bilim,BBC Turkce
Oppenheimer’ın anlatılmayan yüzü: Atom bombasının denendiği eyalette kanser olanların hikayesi,Bilim,BBC Turkce
Bilim insanları dünyanın en eski ormanını bulduklarını açıkladı,Bilim,BBC Turkce
Almanya'da bir kişi 217 kez Covid aşısı oldu,Bilim,BBC Turkce
Artık yıl: Şubat ayı neden 4 senede bir 29 gün?,Bilim,BBC Turkce
Danionella cerebrum: Matkap kadar ses çıkaran tırnak büyüklüğündeki balık,Bilim,BBC Turkce
Nötron yıldızı: Astronomlar 160 bin yıl önce yaşanan süpernovanın gizemini çözdü,Bilim,BBC Turkce
"ABD, Odysseus uzay aracıyla 52 yıl sonra ilk kez Ay'da",Bilim,BBC Turkce
Ton balığında cıva: Zehirli madde seviyesinin kontrollere rağmen hala yüksek olduğu tespit edildi,Bilim,BBC Turkce
"İngiltere'de yapılan yeni araştırma, uzun Covid hastalığının teşhisine imkan tanıyabilir",Bilim,BBC Turkce
Hiç tanımadan birbirlerinin hayatlarını kurtaran iki insan: 'Şimdi bir şeyleri doğru yaptım diyebiliyorum',Bilim,BBC Turkce
Yön duygunuzu nasıl geliştirirsiniz?,Bilim,BBC Turkce
Kazakistan'da geçen yıl tarihin en büyük metan sızıntılarından birinin gerçekleştiği ortaya çıktı,Bilim,BBC Turkce
Sora: Metni videoya dönüştüren yapay zeka teknolojisi,Bilim,BBC Turkce
İlk Türk astronot Alper Gezeravcı TUA yönetimine atandı,Bilim,BBC Turkce
Başkalarıyla flörtleşmek ilişkinizi nasıl etkileyebilir?,Bilim,BBC Turkce
"Düzenli seks, bedene ve ruha hangi faydaları sağlıyor?",Bilim,BBC Turkce
Nükleer füzyon: İngiltere'de yapılan bir deneyde rekor seviyede enerji üretildi,Bilim,BBC Turkce
Viagra kullanan erkekler Alzheimer riski azalıyor mu?,Bilim,BBC Turkce
Neuralink: Elon Musk'ın şirketinin geliştirdiği beyin çipi dünyayı değiştirebilir mi?,Bilim,BBC Turkce
"5G'ye geçiş için Ankara'da tören düzenlendi, ilk sinyal 1 Nisan'da",Teknoloji,BBC Turkce
Çocuğunuzun sosyal medyada geçirdiği süreyi kısaltmanın beş yolu,Teknoloji,BBC Turkce
'Sosyal medyanın kırılma anı': Bağımlılık kararı teknoloji şirketlerini nasıl etkileyecek?,Teknoloji,BBC Turkce
Kablolu kulaklıklar neden tekrar popüler oldu?,Teknoloji,BBC Turkce
Sınırda gizli bağlantılar ve VPN: İran halkı yurt dışındaki aileleriyle nasıl iletişim kuruyor?,Teknoloji,BBC Turkce
"Yapay zeka firması Anthropic, Trump yönetimine dava açtı",Teknoloji,BBC Turkce
Mark Zuckerberg 'sosyal medya bağımlılığı' davasında şirketini savundu,Teknoloji,BBC Turkce
OnlyFans operasyonunda 17 kişi tutuklandı,Teknoloji,BBC Turkce
Uber Getir'in teslimat operasyonlarını satın alıyor,Teknoloji,BBC Turkce
Fransa'da Elon Musk'ın X ofisine baskın,Teknoloji,BBC Turkce
X'ten Grok kararı: Tepkiler sonrası cinsel içerikli görsel oluşturma özelliği kaldırıldı,Teknoloji,BBC Turkce
Bu robotlardan birinin evinizi temizlemesine izin verir miydiniz?,Teknoloji,BBC Turkce
2026'da telefondan bilgisayara her şey neden daha pahalı olabilir?,Teknoloji,BBC Turkce
Siber Güvenlik Başkanlığı'nın görev alanı ve teşkilatında hangi değişiklikler yapıldı?,Teknoloji,BBC Turkce
TikTok ABD'deki operasyonlarını satıyor,Teknoloji,BBC Turkce
Dünyada ilk kez bir ülkede 16 yaş altına sosyal medya yasağı başladı,Teknoloji,BBC Turkce
ChatGPT'den yardım isteyenler anlatıyor: 'Tavsiyesi intihar oldu',Teknoloji,BBC Turkce
"Zoom, Trendyol... İnternette yeni bir Cloudflare kesintisi yaşanıyor",Teknoloji,BBC Turkce
Elektrikli scooter yönetmeliği: Yasak bölgelere girmek yazılımla engelleniyor,Teknoloji,BBC Turkce
Yapay zeka kadına şiddetle mücadelede işe yarayabilir mi?,Teknoloji,BBC Turkce
Cloudflare: İnternet kesintisi teknik bir sorundan kaynaklandı,Teknoloji,BBC Turkce
"Nintendo, Xbox ve PlayStation'a rakip: Yeni oyun konsolu hakkında neler biliniyor?",Teknoloji,BBC Turkce
Karakutu nedir ve nasıl çalışır?,Teknoloji,BBC Turkce
Dünyanın en zengin insanı Elon Musk parasını neye harcıyor?,Teknoloji,BBC Turkce
Frankenstein: 'Ölmeyen canavar'ı yaratan 18 yaşındaki kadın,Teknoloji,BBC Turkce
Çok sayıda internet sitesi ve uygulamaya erişimi durduran Microsoft sorunu giderildi,Teknoloji,BBC Turkce
Spotify'dan yapay zeka hamlesi: Büyük müzik şirketleriyle anlaştı,Teknoloji,BBC Turkce
ChatGPT erotik içeriğe izin verecek,Teknoloji,BBC Turkce
Microsoft'un Windows 10 desteği bugün bitiyor: Windows 11'e nasıl geçebilirsiniz?,Teknoloji,BBC Turkce
"Oyun devi Electronic Arts, 55 milyar dolara satıldı",Teknoloji,BBC Turkce
@ sembolünde saklı üç bin yıllık tarih,Teknoloji,BBC Turkce
İngiliz istihbarat şefi veda konuşmasını neden İstanbul'da yaptı?,Teknoloji,BBC Turkce
Fidye yazılımlar Avrupa havalimanlarında nasıl kaosa yol açtı?,Teknoloji,BBC Turkce
"Instagram, WhatsApp, Youtube: Sosyal medya erişimi normale döndü",Teknoloji,BBC Turkce
Türkiye'de Google hizmetlerine erişimde sorunlar yaşandı,Teknoloji,BBC Turkce
Yeni silah sistemleri Türkiye'nin savunma doktriniyle ilgili bize ne anlatıyor?,Teknoloji,BBC Turkce
Google Kahramanmaraş depremlerinde 10 milyon kişiye uyarı gönderemediğini kabul etti,Teknoloji,BBC Turkce
"Coldplay konserinde görüntüleri viral olan kadın yönetici, çalıştığı şirketten istifa etti",Teknoloji,BBC Turkce
Zayıf bir şifre 158 yıllık şirketi iflas ettirdi,Teknoloji,BBC Turkce
Grok hakkında soruşturma ve erişim engeli kararı,Teknoloji,BBC Turkce
Jeff Bezos ile evlenen Lauren Sanchez kimdir?,Teknoloji,BBC Turkce
Mossad'ın en ünlü operasyonları hakkında neler biliniyor?,Teknoloji,BBC Turkce
"Elon Musk, Trump paylaşımlarından 'pişman'",Teknoloji,BBC Turkce
Apple'ın efsanevi tasarımcısı Jony Ive'ın OpenAI'a katılması neden önemli?,Teknoloji,BBC Turkce
Hindistan ve Pakistan: Askeri olarak kim daha üstün?,Teknoloji,BBC Turkce
X'ten açıklama: İmamoğlu'nun hesabına engele karşıyız ve itiraz ediyoruz,Teknoloji,BBC Turkce
"Bill Gates servetinin yüzde 99'unu bağışlıyor: 'Zengin ölen adam, itibarsızlaşmış ölür'",Teknoloji,BBC Turkce
"Apple, BBC'nin araştırması sonrası çıplak resimler yaratan uygulamaları kaldırdı",Teknoloji,BBC Turkce
"OpenAI, sosyal medya devlerine alternatif olabilir mi?",Teknoloji,BBC Turkce
"Errol Musk, oğlu Elon hakkında konuştu: 'Siyaset için uygun biri değil'",Teknoloji,BBC Turkce
"Siber Güvenlik Kanunu neden tartışılıyor, hangi düzenlemeleri içeriyor?",Teknoloji,BBC Turkce
"Musk, Mars'a insansı robot taşıyan ilk roketi 2026'da gönderecek",Teknoloji,BBC Turkce
Çin yapay zekada nasıl zirveye çıktı?,Teknoloji,BBC Turkce
Güney Kore: 'DeepSeek kullanıcı verilerini TikTok'un sahibi ByteDance ile paylaşıyor',Teknoloji,BBC Turkce
"Türkiye'den göçüp ABD'de genç girişimci olmak: 'Güzel bir hayal gibiydi, geriye bakınca inanılmaz geliyor'",Teknoloji,BBC Turkce
Yapay zeka bilim insanlarının yıllardır araştırdığı 'süper bakteri' sorununu iki günde çözdü,Teknoloji,BBC Turkce
BBC WhatsApp Kanalları ve Toplulukları Gizlilik Bildirimi,Teknoloji,BBC Turkce
Sevgili bulmak neden bu kadar zorlaştı?,Teknoloji,BBC Turkce
Deepfake porno fotoğrafları internete yüklenen kadın hukuk mücadelesini nasıl kazandı?,Teknoloji,BBC Turkce
"OpenAI patronu Sam Altman, Musk'ın teklifini reddetti: 'İstersen biz Twitter'ı alalım'",Teknoloji,BBC Turkce
WhatsApp İsrail merkezli casus yazılım saldırısı konusunda uyarıda bulundu,Teknoloji,BBC Turkce
DeepSeek yapay zeka yarışını nasıl değiştirecek?,Teknoloji,BBC Turkce
ChatGPT'yi geride bırakan Çin'in yapay zeka uygulaması DeepSeek hakkında neler biliniyor?,Teknoloji,BBC Turkce
Melania Trump kendi kripto parasını çıkardı,Teknoloji,BBC Turkce
Trump'ın yasayı uygulamayı geciktireceğini söylemesi sonrası TikTok ABD'de yeniden açıldı,Teknoloji,BBC Turkce
Facebook ve Instagram teyit mekanizmasını kaldırdı: Türkiye'deki kullanıcılar nasıl etkilenebilir?,Teknoloji,BBC Turkce
"ChatGPT'nin kurucusu Altman, kız kardeşinin cinsel taciz iddiasını reddetti",Teknoloji,BBC Turkce
"Facebook ve Instagram'da teyit mekanizması kalkıyor, şimdi ne olacak?",Teknoloji,BBC Turkce
"Elon Musk ile Starlink anlaşması iddiası İtalya'yı sarstı: Başbakan yalanladı, yardımcısı yeşil ışık yaktı",Teknoloji,BBC Turkce
1995'te 2025 için neler öngörülmüştü?,Teknoloji,BBC Turkce
2025 hangi teknolojiler için dönüm noktası olabilir?,Teknoloji,BBC Turkce
"İngiltere, İtalya ve Japonya'dan altıncı nesil savaş uçağı anlaşması: 'Uçan süper bilgisayar olacak'",Teknoloji,BBC Turkce
"Tinder, Hollanda'da neden 'ulusal güvenlik tehdidi' olarak görülüyor?",Teknoloji,BBC Turkce
"HGS ve Anadolu Sigorta'ya siber saldırılar nasıl düzenlendi, kişisel veriler çalındı mı?",Teknoloji,BBC Turkce
Çocuklara sosyal medya yasağı: Türkiye ve dünyada tartışılan kısıtlama modelleri ne?,Teknoloji,BBC Turkce
Twitch: Türkiye'de 35 binden fazla kişiyi etkilediği açıklanan veri sızıntısıyla ilgili neler biliniyor?,Teknoloji,BBC Turkce
"X'i terk eden şirketlerin sayısı artıyor, 20 Ocak için toplu terk çağrısı yapılıyor",Teknoloji,BBC Turkce
"Yapay zeka sosyal medya hesapları, gerçekçi olmayan güzellik algısı yaratmakla suçlanıyor",Teknoloji,BBC Turkce
Google bize duymak istediklerimizi mi söylüyor?,Teknoloji,BBC Turkce
"Elon Musk, yeni Trump döneminden nasıl faydalanabilir?",Teknoloji,BBC Turkce
Belçika Telegram hakkında soruşturma başlattı,Teknoloji,BBC Turkce
"Apple, iPhone için yapay zeka özelliklerini kullanıma sundu",Teknoloji,BBC Turkce
Bedava WhatsApp uygulaması nasıl para kazanıyor?,Teknoloji,BBC Turkce
"Google, yapay zeka operasyonları için nükleer enerji kullanacak",Teknoloji,BBC Turkce
"Tesla'nın sahibi Elon Musk robotaksi, robovan ve Optimus robotları tanıttı: 'Gelecek geleceğe benzemeli'",Teknoloji,BBC Turkce
"Discord'a neden erişim engeli getirildi, uygulama neden eleştiriliyor?",Teknoloji,BBC Turkce
Discord'a erişim engeli getirildi,Teknoloji,BBC Turkce
ABD'de mahkeme Google'ın uygulama mağazasını rakiplerine açmasına hükmetti,Teknoloji,BBC Turkce
En meşhur futbol oyunlarına kadın takımları da dahil oluyor,Teknoloji,BBC Turkce
"Telegram, kullanıcıların telefon numarası ve IP adresi gibi bilgilerini hükümetlerle paylaşabileceğini açıkladı",Teknoloji,BBC Turkce
Hizbullah'ın çağrı cihazlarının patlatılması: Hangi sorular yanıt buldu?,Teknoloji,BBC Turkce
Mavi Balina oyunu nedir? Neden tehlikeli?,Teknoloji,BBC Turkce
Çocuklar kaç yaşından itibaren sosyal medya kullanabilir?,Teknoloji,BBC Turkce
Instagram'dan 'genç hesabı' uygulaması: Reşit olmayan kullanıcılara yeni kısıtlamalar getirildi,Teknoloji,BBC Turkce
"Facebook'un sahibi Meta, Rus devlet kanallarını yasakladı",Teknoloji,BBC Turkce
Veri dolandırıcılığına karşı nasıl korunabiliriz?,Teknoloji,BBC Turkce
"Avrupa Adalet Divanı, Google’a 2,4 milyar euroluk rekor cezayı onayladı",Teknoloji,BBC Turkce
"Apple, ChatGPT ile desteklenen iPhone 16’yı tanıttı",Teknoloji,BBC Turkce
Brezilya'da X'e erişim engeline giden süreçte neler yaşandı?,Teknoloji,BBC Turkce
Barbie gençlerin telefon bağımlılığına çare olabilir mi?,Teknoloji,BBC Turkce
"Telegram CEO'su Durov, 5 milyon euro kefalet ve Fransa'dan ayrılmama şartıyla serbest bırakıldı",Teknoloji,BBC Turkce
"Telegram CEO'su Durov, siber suçlarla bağlantılı soruşturma kapsamında Fransa'da gözaltına alındı",Teknoloji,BBC Turkce
"Trump ve Musk, X'teki 'dostane' sohbetlerinde neler konuştu?",Teknoloji,BBC Turkce
Bakan Uraloğlu: Instagram’a erişim engeli kaldırılmıştır,Teknoloji,BBC Turkce
"Venezuela lideri Maduro, Musk'la tartıştı, X'i engelledi",Teknoloji,BBC Turkce
Roblox’u yasaklamak çocuk istismarını engeller mi?,Teknoloji,BBC Turkce
Popüler oyun platformu Roblox 'çocuk istismarı' gerekçesiyle engellendi,Teknoloji,BBC Turkce
Geleceğin Olimpiyat şampiyonlarını belirlemeyi hedefleyen yapay zeka teknolojisi,Teknoloji,BBC Turkce
ABD'li yargıç: Google'ın internet aramalarındaki tekeli yasa dışı,Teknoloji,BBC Turkce
BBC muhabirini hedef alan 'Domuz Kesimi' dolandırıcıları nasıl bir yöntem kullandı?,Teknoloji,BBC Turkce
CrowdStrike hissedarları küresel kesinti nedeniyle şirkete dava açtı,Teknoloji,BBC Turkce
CrowdStrike: Kesintiden etkilenen cihazların önemli kısmı normale döndü,Teknoloji,BBC Turkce
"Microsoft: BT kesintileri 8,5 milyon Windows cihazını etkiledi",Teknoloji,BBC Turkce
Dünya çapında internet teknolojilerinde yaşanan sorun Türkiye’yi nasıl etkiledi?,Teknoloji,BBC Turkce
Crowdstrike: Dünya çapında  kesintilerle ilişkilendirilen yazılım şirketi,Teknoloji,BBC Turkce
